No;Link;Sumber;Tanggal;Tag;PIC;Judul;Isi Berita;Status
11;https://news.detik.com/berita/d-8123596/nasdem-dorong-evaluasi-transj-imbas-kecelakaan-demi-keselamatan-banyak-orang;news.detik.com;22/9/25;Kriminal;Rafi;NasDem Dorong Evaluasi TransJ Imbas Kecelakaan: Demi Keselamatan Banyak Orang;"Fraksi NasDem DPRD DKI Jakarta mendorongTransJakartamelakukan evaluasi menyeluruh usai 3 bus mengalami kecelakaan dalam sebulan. NasDem menekankan TransJakarta harus memperhatikan keselamatan penumpang.
""Menurut saya ada beberapa hal yang harus dilakukan pembenahan internal oleh seluruh jajaran Direksi TransJakarta, karena menyangkut keselamatan nyawa banyak orang,"" kata Ketua Fraksi NasDem DKI Jakarta Ahmad Lukman Jupiter kepada wartawan, Senin (22/9/2025).

SCROLL TO CONTINUE WITH CONTENT
Pertama, Jupiter meminta agar evaluasi menyeluruh sistem keamanan. Dia meminta audit seluruh armadaTransJakarta.
""Audit internal dan eksternal terhadap seluruh armada, termasuk kondisi bus, sistem rem, dan perawatan rutin. Pemeriksaan standar operasional prosedur (SOP) keselamatan, baik di lapangan maupun di pusat kontrol. Melibatkan Kementerian Perhubungan/Dishub DKI untuk memberikan rekomendasi teknis independen,"" tutur dia.
Anggota Komisi B DPRD DKI Jakarta itu juga mendorong peningkatan standar rekrutmen dan pelatihan pengemudi. Dia juga mewanti-wanti pengemudi kelelahan karena jam kerja.
""Meninjau ulang proses rekrutmen pengemudi, termasuk tes psikologi, kesehatan, dan uji kompetensi. Pelatihan berkala terkait defensive driving, manajemen kelelahan, dan tanggap darurat. Penerapan sistem shift yang sehat untuk mengurangi kelelahan dan mengantisipasi human error,"" jelasnya.
Jupiter juga mengimbau agar pemeliharaan armada bus dilakukan lebih ketat. Dia meminta agar TransJakarta menetapkan jadwal servis wajib dan pengecekan harian yang terdokumentasi, termasuk penggunaan teknologi sensor IoT untuk memantau kondisi bus secara real time.
""Pemantauan operasional, memaksimalkan CCTV, GPS, dan pusat kendali (command center) untuk memantau kecepatan, rute, dan perilaku pengemudi. Penerapan early warning system untuk mendeteksi potensi kecelakaan,"" tutur dia.
Lebih lanjut, Jupiter juga mendorong direksi untuk menyampaikan investigasi kecelakaan secara terbuka. Dia juga mendorong TransJakarta membuka saluran pengaduan cepat untuk penumpang dan masyarakat.
""Saya prihatin dengan terjadinya tiga kecelakaan TransJakarta hanya dalam kurun waktu sebulan terakhir, mulai dari kejadian di Cakung, Cideng, hingga Setiabudi,"" jelasnya.
""TransJakarta adalah moda transportasi warga Jakarta dengan jumlah pengguna yang sangat besar setiap harinya, warga berhak atas transportasi publik yang aman dan nyaman. Keselamatan pengguna harus menjadi prioritas utama,"" imbuhnya.


Oleh sebab itu, Jupiter mendukung langkah Pemprov Jakarta untuk evaluasi menyeluruh. Dia juga meminta TransJakarta memperketat pengawasan agar kejadian kecelakaan tak terulang.
""Saya mendukung penuh arahan Gubernur untuk melakukan evaluasi menyeluruh terhadap sistem operasional TransJakarta, baik dari sisi manajemen, kelayakan armada, maupun kompetensi pramudi. Jika memang ada faktor human error, maka perlu ada penguatan sistem pelatihan, sertifikasi, serta evaluasi berkala terhadap kinerja pengemudi,"" punkasnya.
Diketahui, bus TrasnJakarta mengalami 3 kali kecelakaan dalam satu bulan. Salah satu bus TransJakarta menabrak pengendara hingga toko di wilayah Cakung, Jakarta Timur. Sejumlah orang mengalami luka-luka akibat kejadian tersebut. Peristiwa kecelakaan terjadi pada Jumat (19/9) pukul 05.30 WIB.

Lalu pada Kamis (18/9) Kecelakaan lalu lintas terjadi di Jalan Cideng Timur, tepatnya di perempatan RSUD Tarakan, Jakarta Pusat. Kecelakaan tersebut melibatkan dua kendaraan, yaitu bus TransJakarta koridor 3 dan sebuah truk.
Sementara pada awal bulan ini, sebuah bus TransJakarta menabrak toko di wilayah Setiabudi, Jakarta Selatan. Satu orang mengalami luka dalam peristiwa tersebut.
Pramono meminta evaluasi usai terjadinya kecelakaan. Pramono tak ingin kecelakaan bus TransJakarta terulang.
""Ya kami mengevaluasi terhadap TransJakarta. Memang, kan gini, kadang kala kejadiannya karena ada yang motong (jalur TJ) dan sebagainya. Sehingga dengan demikian, tentunya akan kami perbaiki. Nggak boleh terjadi lagi,"" kata Pramono kepada wartawan di kantor Kemendikdasmen, Jakarta Pusat, Minggu (21/9).";success
12;https://news.detik.com/berita/d-8086709/seluruh-layanan-transjakarta-disetop-sementara-malam-ini;news.detik.com;29/8/25;Layanan;Rafi;Seluruh Layanan TransJakarta Disetop Sementara Malam Ini;"TransJakartamenghentikan sementara seluruh layanannya malam ini. Layanan dihentikan karena situasi yang tidak kondusif.
""Mengingat situasi yang tidak kondusif, seluruh layanan Transjakarta pada 29 Agustus 2025 per pukul 22.11 sementara tidak dapat melayani pelanggan,"" tulis TransJakarta lewat akun X resminya, Jumat (29/8/2025).
TransJakarta meminta pelanggan untuk memantau situasi layanan di akun resminya. TransJakarta belum menjelaskan layanan akan dihentikan hingga kapan.
SCROLL TO CONTINUE WITH CONTENT
Sebelumya, TransJakarta telah menghentikan layanan ataupun melakukan rekayasa rute sementara. Hal itu terjadi karena sejumlah jalan tertutup massa demonstrasi.

Tonton juga video ""Kobaran Api Membakar Halte Senen Jakpus Malam Ini"" di sini:

[Gambas:Video 20detik]




Demonstrasi besar itu terjadi di sejumlah titik di Jakarta. Antara lain di Markas Brimob Polda Metro, markas Polda Metro Jaya serta gedung DPR RI.
Massa dalam jumlah besar berkumpul untuk menuntut tuntas kasus tewasnya pengemudi ojol Affan Kurniawan karena dilindas kendaraan taktis (rantis) Brimob di kawasan Pejompongan, Jakarta Pusat pada Kamis (28/8) malam.
Rantis Brimob itu awalnya menabrak Affan. Mobil sempat berhenti sejenak, lalu melaju lagi sambil melindas Affan yang sudah tergeletak di jalan.

Kapolri Jenderal Listyo Sigit Prabowo pun menyampaikan permohonan maaf ke keluarga korban dan berjanji mengusut kasus secara transparan. Ada tujuh anggota Brimob yang diamankan buntut peristiwa tersebut.
Presiden Prabowo Subianto juga menyatakan dirinya kecewa terhadap tindakan personel Brimob yang menyebabkan Affan tewas. Dia meminta kasus ini diusut tuntas dan pelaku diberi hukuman sekeras-kerasnya.
Terbaru, Propam Polri menyatakan tujuh Brimob yang ada di dalam rantis saat menlindas Affan terbukti melanggar kode etik. Mereka ditahan atau ditempatkan khusus (dipatsus).";success
13;https://news.detik.com/berita/d-8086780/total-3-halte-transjakarta-rusak-dan-terbakar-malam-ini;news.detik.com;29/8/25;Kriminal;Rafi;Total 3 Halte Transjakarta Rusak dan Terbakar Malam Ini;"Tiga halteTransJakartamenjadi sasaran vandalisme. Halte dirusak hingga dibakar malam ini.
""(Halte yang dibakar) Halte Polda, Halte Senen Toyota Rangga, ⁠Halte Sentral Senen,"" kata Kepala Departemen Humas TransJakarta, Ayu Wardhani kepada wartawan, Jumat (29/8/2025).

SCROLL TO CONTINUE WITH CONTENT
Ayu mengatakan pihaknya menyayangkan aksi pengrusakan dan pembakaran halte. Dia mengajak semua pihak untuk tetap menjaga fasilitas umum agar dapat digunakan bersama.
""TransJakarta sangat menyayangkan pengrusakan fasilitas publik dan mengajak masyarakat untuk bersama-sama menjaga fasilitas publik, agar manfaatnya bisa terus digunakan oleh banyak orang,"" ujarnya.
Diketahui, hingga saat ini massa aksi masih tersebar di sejumlah titik di Jakarta. Dari pantauan detikcom, pada pukul 20.56 WIB, massa masih bertahan di Jalan Sudirman depan Gedung Polda Metro Jaya. Mereka membakar halte TransJakarta yang berlokasi tepat di depan Polda Metro Jaya.
Asap hitam membumbung dari halte yang dibakar tersebut. Sebelum dibakar, halte itu sudah dirusak lebih dulu.
Sementara, sekitar pukul 22.35 WIB, halte Senen Toyota Rangga hangus dibakar. Masih ada kobaran api di bagian halte. Belum diketahui penyebab dari kebakaran ini.";success
14;https://news.detik.com/berita/d-8026782/kabar-gembira-rute-transjakarta-blok-m-ancol-diluncurkan-sabtu-ini;news.detik.com;24/7/25;Layanan;Rafi;Kabar Gembira! Rute TransJakarta Blok M-Ancol Diluncurkan Sabtu Ini;"Gubernur DKI Jakarta Pramono Anung akan meluncurkan rute baruTransJakartadengan trayek Blok M-Ancol pada Sabtu ini. Kepala Dinas Perhubungan (Dishub) Jakarta Syafrin Liputo menyebut peluncuran rute baru tersebut akan berbarengan dengan peresmian 70 unit bus listrik tipehigh-deck.
""Rencana peluncuran rute TransJabodetabek Blok M-Ancol itu akan dilaksanakan hari Sabtu besok. Bersamaan dengan peluncuran 70 unit bus listrik yanghigh-deck. Ini yang pertama di Jakarta,"" kata Syafrin di Balai Kota Jakarta, Jakarta Pusat, Kamis (24/7/2025).
Syafrin mengatakan peluncuran bus listrik akan dilakukan secara bertahap hingga mencapai 200 unit. Jumlahnya masih berpotensi untuk terus bertambah.
SCROLL TO CONTINUE WITH CONTENT
""Bertahap sampai dengan 200. Dan nanti terus akan ditambah,"" ungkapnya.
Rute baru Blok M-Ancol ini diharapkan bisa menambah akses transportasi masyarakat yang hendak menuju kawasan wisata Ancol dengan lebih nyaman dan ramah lingkungan.
Sebelumnya, Pramono Anung menjelaskan, sejauh ini sudah dibuka tiga rute yang mengarah ke Blok M. Rute tersebut di antaranya PIK 2-Blok M, Alam Sutera-Blok M, dan Bogor-Blok M. Menurutnya, rute yang mengarah ke Blok M ini bertujuan untuk memberikan kemudahan bagi masyarakat baik di Jakarta maupun di luar Jakarta.

Simak juga Video: Rencana Rute Baru Transjabodetabek, Bekasi-Dukuh Atas & Blok M-Ancol

[Gambas:Video 20detik]";success
15;https://news.detik.com/berita/d-7944954/transj-sempat-lerai-kakek-teriaki-penumpang-teroris-tapi-pelaku-marah;news.detik.com;2/6/25;Sosial;Rafi;TransJ Sempat Lerai Kakek Teriaki Penumpang 'Teroris' tapi Pelaku Marah;"PT Transportasi Jakarta (TransJakarta) membeberkan detik-detik seorangkakek meneriaki penumpang wanitaTransJakarta dengan sebutan 'teroris' dan menganiayanya di Halte Grogol Petamburan, Jakarta Barat. Saat kejadian, pramusapa di tempat sempat melerai namun kena marah pelaku.
Kepala Humas PT TransJakarta Ayu Wardhani membeberkan bahwa peristiwa itu terjadi Kamis (29/5/2025), sekitar pukul 07.45 WIB. Merespons adanya keributan, pramusapa langsung melerai namun sempat dimarahi oleh kakek.
""Pramusapa kami di lapangan langsung melerai, dan sempat dimarahi oleh pelanggan laki-laki,"" kata Ayu saat dihubungi, Senin (2/6).
SCROLL TO CONTINUE WITH CONTENT
Pramusapa kemudian mengantar penumpang wanita itu sampai ke keluar halte. TransJakarta memastikan keamanan penumpang wanita itu.
""Selanjutnya, untuk memastikan keamanan dan kenyamanan pelanggan, pramusapa mengantar pelanggan perempuan sampai ke seberang JPO karena keduanya satu arah menuju mall Central Park. Setelah dirasa aman, pramusapa kembali bertugas ke halte,"" kata Ayu.
TransJakarta mengaku prihatin dengan peristiwa tersebut. Ayu mengatakan pihaknya mendorong polisi untuk mengusut kasus tersebut.
""TransJakarta sangat prihatin atas kejadian tersebut dan mendukung pihak kepolisian dalam penanganan kasus ini,"" ujarnya.
Ayu mengatakan pihaknya mengimbau agar sesama penumpang TransJakarta untuk menjaga kenyamanan bersama. Dia pun mengingatkan para penumpang untuk tak takut melapor jika mengalami hal-hal kurang menyenangkan saat menggunakan TransJakarta.
""TransJakarta mengimbau pelanggan untuk bersama-sama menjaga kenyamanan pelanggan lain, saat menggunakan layanan TransJakarta. Apabila pelanggan mengalami ketidaknyamanan, silakan melapor kepada petugas kami di lapangan,"" katanya.
Kejadian ini diketahui dari video viral yang memperlihatkan seorang kakek meneriaki perempuan penumpang TransJakarta dengan sebutan 'teroris' di Halte Grogol Petamburan. Korban dinarasikan mendapat pukulan dan tendangan dari kakek tersebut.
Dilihatdetikcom, Sabtu (31/5), kakek itu mengenakan baju berwarna putih. Dia juga membawa tas hitam dan kantong berwarna hijau.
Kakek itu tampak menggunakan ponselnya dan merekam ke arah korban sambil meneriakinya 'teroris'. Di sisi lain, korban pun merekam kakek-kakek tersebut.
Disebutkan, korban dibantu petugas TransJakarta saat meninggalkan halte untuk melewati kakek tersebut karena kakek itu terus menunggunya sampai di luar halte.
Video itu juga menarasikan teriakan 'teroris' itu dilontarkan si kakek karena korban berpenampilan seperti orang Arab. Saat diminta petugas TransJ berjalan lebih dulu, kakek itu justru terlihat marah.

Lihat Video 'Kakek Teriaki Penumpang TransJakarta 'Teroris' Dilaporkan ke Polisi':
[Gambas:Video 20detik]";success
16;https://news.detik.com/berita/d-8040077/asyik-tarif-transjakarta-mrt-hingga-krl-rp-80-pada-17-agustus;news.detik.com;1/8/25;Tarif;Rafi;Asyik! Tarif TransJakarta, MRT hingga KRL Rp 80 pada 17 Agustus;"Pemerintah menetapkan tarifTransJakartahingga KRL Rp 80 pada 17 Agustus 2025 nanti. Tarif itu berlaku untuk seluruh angkutan publik di Jakarta.
""Pada tanggal 17 Agustus 2025, semua angkutan massal publik di Jakarta, baik JakLingko, TransJakarta, LRT, MRT, dan KRL, akan diberlakukan tarifnya hanya Rp 80. Jadi mau menggunakan angkutan publik di Jakarta, apa saja, tarifnya hanya Rp 80,"" kata Wamensesneg Juri Ardiantoro di kompleks Istana Kepresidenan, Jakarta, Jumat (1/8/2025).

SCROLL TO CONTINUE WITH CONTENT
Perayaan kemerdekaan tidak hanya berhenti pada tanggal 17 Agustus, panitia akan menyelenggarakan Merdeka Run 8.OK. Angka 8.0 dipilih sesuai dengan perayaan 80 tahun kemerdekaan Indonesia.
Selain itu, ada hadiah kemerdekaan untuk memeriahkan bulan kemerdekaan. Hadiah ini adalah program diskon belanja nasional hingga 80% yang diinisiasi oleh pelaku usaha ritel, modern, dan pusat perbelanjaan.
""Jadi akan ada diskon nasional hingga 80% yang diinisiasi oleh pelaku usaha ritel, modern, dan pusat perbelanjaan,"" ujar Juri.

Pemerintah turut mengundang masyarakat umum untuk menghadiri upacara HUT RI di Istana Kemerdekaan, Jakarta, pada 17 Agustus 2025. Selain itu, pemerintah juga mengadakan Pesta Rakyat dan Karnaval Kemerdekaan setelah upacara HUT RI.
Pemerintah sebelumnya sudah menetapkan tanggal 18 Agustus 2025 sebagai hari libur dalam rangka rangkaian HUT RI ke-80. Pemerintah mengimbau hari libur tersebut digunakan warga untuk perlombaan.
Mensesneg Prasetyo Hadi sebelumnya menerbitkan surat edaran terkait perayaan HUT ke-80 RI. Kantor kementerian hingga pemda memasang bendera Merah Putih mulai 1 Agustus 2025.";success
17;https://news.detik.com/berita/d-8009255/beli-tiket-transjakarta-bisa-pakai-tjpay-ini-cara-aktivasinya;news.detik.com;13/7/25;Layanan;Rafi;Beli Tiket Transjakarta Bisa Pakai TJPay, Ini Cara Aktivasinya;"TJPayadalah fitur yang tersedia di aplikasi Transjakarta yang dapat digunakan untuk membeli tiketTransjakartasecara online. Nantinya, tiket akan muncul dari hp sehingga tidak perlu tap kartu di gate Transjakarta.
Berikut cara mengaktivasi fitur TJPay:
Untuk mengaktivasi fitur TJPay di aplikasi Transjakarta, ikuti langkah-langkah di bawah ini.
SCROLL TO CONTINUE WITH CONTENT
Begini cara mengecek posisi Transjakarta lewat aplikasi Transjakarta.
Berikut golongan yang bisa menggunakan Transjakarta, MRT, dan LRT Jakarta secara gratis.
- Penerima layanan gratis dengan kartu Jakcard Combo:
- Penerima layanan gratis dengan TJ Card:

[Gambas:Video 20detik]";success
18;https://news.detik.com/berita/d-8062434/begini-solusi-pemprov-dki-cegah-separator-transj-koridor-9-ditabrak-lagi;news.detik.com;15/8/25;Operasional;Rafi;Begini Solusi Pemprov DKI Cegah Separator TransJ Koridor 9 Ditabrak Lagi;"Separator jalur khusus bus TransJakarta koridor 9 kerap ditabrak oleh kendaraan lain. Pemprov DKI Jakarta pun melakukan pencegahan dengan memasang rambu chevron atau marka serong di lokasi rawan kecelakaan.
""Pemasangan tujuh rambu chevron ini merupakan hasil evaluasi bersama antara Dishub dan PT Transjakarta di sepanjang koridor 9, khususnya di lokasi yang rawan tabrakan separator,"" kata Kepala Dishub DKI Jakarta Syafrin Liputo kepada wartawan, Jumat (15/8/2025).

SCROLL TO CONTINUE WITH CONTENT
Syafrin mengatakan rambu tersebut dipasang di beberapa titik strategis. Antara lain, gerbang Tol Semanggi, MT Haryono Signature Park, RS Dharmais, DPR RI, Halte Gerbang Pemuda, exit Tol Cawang Halim, dan Halte Pancoran.
Selain itu, Dishub juga memasang paku marka jalan bertenaga surya di ujung separator dekat RS Tebet. Dia menyebut hal itu untuk membuat separator lebih jelas terlihat pada malam hari.
Menurut Syafrin, kecelakaan di Koridor 9 mayoritas disebabkan pengemudi kendaraan berat yang mengantuk atau kelelahan. Menurutnya, kondisi penerangan jalan di Jakarta telah mencukupi.
""Mayoritas kecelakaan oleh kendaraan berat (truk) yang menabrak separator TransJakarta dikarenakan human error akibat sopir kelelahan dan mengantuk, serta tidak membawa dokumen identitas kendaraan dan legalitas mengemudi,"" tuturnya.
Sebagai informasi, Koridor 9 TransJakarta memiliki total panjang lintasan dua arah mencapai 55,57 Km. Dari jumlah itu, baru 23,19 Km atau sekitar 41,7% yang dilengkapi separator busway.
""Kami mengimbau pengguna jalan agar selalu mematuhi rambu lalu lintas, menjaga jarak aman, fokus berkendara dan menyesuaikan kecepatan agar terhindar dari kecelakaan,"" ujarnya.
Sebelumnya, Pembatas jalan atau separator jalur bus TransJakarta koridor 9 rute Pinang Ranti-Pluit lagi-lagi ditabrak. Truk hingga sepeda motor pernah menabrak separator ini.
Dilihatdetikcomdi akun X TransJakarta, Kamis (31/7), sejumlah kendaraan sering kali menabrak pembatas jalan di jalur tersebut. Rute TransJ koridor 9 itu pun sering kali dialihkan. Tercatat ada lima kali kejadian kendaraan menabrak separator pada bulan Juli lalu.

Simak juga Video: Penampakan Mobil Nyangkut di SeparatorMargondaSeusai Tabrak 5 Kendaraan

[Gambas:Video 20detik]";success
19;https://news.detik.com/berita/d-7958648/penampakan-puluhan-bus-bekas-transj-ludes-terbakar-di-terminal-rawa-buaya;news.detik.com;11/6/25;Kriminal;Rafi;Penampakan Puluhan Bus Bekas TransJ Ludes Terbakar di Terminal Rawa Buaya;"Sebanyak 20 bus bekas Transjakarta terbakar di area Pool Terminal Rawa Buaya, Cengkareng, Jakarta Barat, kemarin. Kondisi terkini rangka-rangka bus tampak rusak dan penyok.
Pantauandetikcomdi lokasi, Rabu (11/6/2025) bus-bus itu sudah tak lagi utuh. Jendela, pintu hingga ban sudah tak berbentuk.
Bagian dalam bus juga sudah tak berwujud. Beberapa bagian ada yang utuh langsung dibongkar, diangkut keluar.
SCROLL TO CONTINUE WITH CONTENT
Kini bangkai bus bekas itu mulai dibongkar. Tampak sejumlah pekerja tengah sibuk membongkar rangka-rangka bus yang hangus, mengambil bagian-bagiannya dan memilah besi untuk diangkut.
Badan bus yang telah hangus dan berkarat satu per satu mulai dipreteli. Kursi plastik dari bus, rangka logam, dan berbagai komponen kendaraan lainnya tampak ditumpuk menjadi satu di area terminal.
Pembongkaran ini dilakukan secara manual, dengan para pekerja naik ke atap bangkai bus untuk memotong bagian-bagian yang masih bisa dimanfaatkan. Ada juga yang membongkar bagian dalam.
Diberitakan sebelumnya, Kepala Dinas Perhubungan DKI Jakarta, Syafrin Liputo mengungkapkan, ada sebanyak 20 bus bekas Transjakarta terbakar di area Pool Terminal Rawa Buaya, Cengkareng, Jakarta Barat hari ini. Ia mengatakan bahwa insiden tersebut terjadi saat proses pemotongan rangka bus oleh perusahaan pemenang lelang.
""Total sebanyak 20 bus yang terbakar dari sebanyak 104 bus yang dititipkan di Terminal Mobil Barang Rawa Buaya,"" ujar Syafrin saat dikonfirmasi, Selasa (10/6).
Syafrin menegaskan, bus tersebut sudah bukan lagi menjadi aset PT Transjakarta atau Pemerintah Provinsi DKI Jakarta. Bus-bus sudah menjadi milik pemenang lelang.
""Bus yang terbakar tersebut merupakan bagian dari 417 bus yang sudah dihapuskan atau dilelang, sudah menjadi aset pemenang lelang,"" ungkapnya.
Syafrin menambahkan, kebakaran diduga terjadi akibat percikan api dari pemotongan bus yang mengenai bahan mudah terbakar.
""Di mana saat dilakukan pemotongan bus oleh pemenang lelang terjadi kebakaran, saat ini masih proses pendinginan,"" paparnya.
Saat ini, pihaknya belum dapat memperkirakan kerugian yang ditimbulkan dari kebakaran ini, dan akan berkoordinasi dengan pemenang lelang untuk taksiran kerugian lebih lanjut.
Diketahui, kebakaran itu terjadi di Jalan Raya Ring Road RT 08 RW 06, Duri Kosambi, Kecamatan Cengkareng, Jakbar. Petugas damkar menerima informasi terjadinya kebakaran pada pukul 14.40 WIB dan operasi pemadaman kebakaran dimulai pukul 14.45 WIB.

Lihat juga Video Bus Wisata Terbakar Habis di Klaten, Semua Penumpang Selamat
[Gambas:Video 20detik]";success
20;https://finance.detik.com/infrastruktur/d-8046529/rute-transjakarta-mau-diperluas-bisa-masuk-pelabuhan-tanjung-priok;finance.detik.com;5/8/25;Layanan;Rafi;Rute Transjakarta Mau Diperluas, Bisa Masuk Pelabuhan Tanjung Priok;"Kementerian Perhubungan (Kemenhub) tengah menggodok perluasan rute yang memungkinkan Transjakarta dapat mengantar penumpang hingga pelabuhan Tanjung Priok. Perluasan rute ini masih dalam kajian antara Transjakarta, Pemerintah Provinsi (Pemprov) DKI Jakarta, dan Kemenhub.
Direktur Prasarana Integrasi Transportasi Antarmoda, Direktorat Jenderal Integrasi Transportasi dan Multimoda Kemenhub, Sigit Irfansyah, menjelaskan pihaknya baru saja meninjau arus kendaraan di pelabuhan Tanjung Priok. Menurutnya, ada sekitar 2.000 untuk kendaraan mobil, sementara untuk sepeda motor sekitar 6.000 per hari.
Ia menyebut, Kemenhub telah menerbitkan surat keputusan (SK) untuk Pemprov DKI Jakarta untuk operasional Transjakarta hingga ke Tanjung Priok. Namun, SK tersebut hanya digunakan pada momen-momen tertentu seperti libur hari-hari besar.
SCROLL TO CONTINUE WITH CONTENT
""Kenapa tidak kita bikin reguler saja itu membantu semua? Akhirnya, tadi pagi kami juga ngobrol dengan semua stakeholder yang ada,"" ujar Sigit dalam acara Press Background di Kantor Kemenhub, Jakarta, Selasa (5/8/2025).

Sigit menjelaskan, pembicaraan dilakukan bersama PT Pelindo (Persero), Direktorat Jenderal Bea Cukai, hingga beberapa pihak swasta. Ia menyebut, pembicaraan tersebut menuai respons dan dukungan terhadap rencana perluasan rute tersebut.
""Diharapkan dengan beroperasi angkutan umum di dalam itu, yang trayeknya melintas saja, mengurangi jumlah penggunaan mobil pribadi di pelabuhan Tanjung Priok,"" jelasnya.
Sigit menjelaskan, akibat tidak ada kendaraan umum yang melintasi pelabuhan jadi terdapat penumpukan kendaraan di kawasan Tanjung Priok. Ke depan, Kemenhub akan mengundang stakeholder terkait untuk membahas hal tersebut. Ia menyebut, Pelindo juga siap menyediakan shelter di beberapa titik pelabuhan.
""Setelah kita ngobrol-ngobrol seperti itu, disepakatilah nanti akan diundang forum Indonesia, semua stakeholder swasta pun, bagaimana minatnya. Karena Transjakarta kami undang, kita support, (mereka) siap kalau memang dibutuhkan. Karena kami sudah punya trayek ke sana, tinggal rutenya diatur,"" imbuhnya.

Simak juga Video 'Bus Listrik Rute TransJakarta Blok M-Ancol Resmi Beroperasi!':

[Gambas:Video 20detik]";success
